Date,Brent_Close,WTI_Close,Canada_Sentiment,China_Sentiment,Iraq_Sentiment,Russia_Sentiment,Saudi Arabia_Sentiment,UAE_Sentiment,USA_Sentiment,Brent_Pct_Change,WTI_Pct_Change
2020-11-05,40.93000030517578,38.790000915527344,-0.631102379797555,0.4268203502453492,-2.0245725433963147,-1.8028305753245704,0.3360580650085022,1.1003047129107508,-0.935444497555526,-0.007276236730326069,-0.009195417530535654
2020-11-06,39.45000076293945,37.13999938964844,-0.5078171492181508,0.2589888494044232,-2.8464706693523483,-1.957409751629462,0.4207518391259928,0.9165426578038492,-1.350526777170019,-0.03615928490597098,-0.04253677460519012
2020-11-09,42.400001525878906,40.290000915527344,-0.3193744125306102,0.3498504421903974,-3.719592422993343,-1.82128327298472,-0.009249439663111,0.6597741231762972,-0.7368060055195259,0.07477821814672247,0.08481425895652728
2020-11-10,43.61000061035156,41.36000061035156,-0.6137889559415791,0.1218543962053622,-1.1048230566887716,-1.519288601672884,-0.2099744006869455,0.7550334029273961,-0.9485948356042182,0.028537713229423556,0.026557450248452463
2020-11-11,43.79999923706055,41.45000076293945,-0.4857487171075116,-0.2174843698286587,-2.2636720796005694,-1.2660566732388248,-1.7054289064450836,1.078794483306875,-0.9838340653546012,0.004356767348081325,0.002176019131038487
2020-11-12,43.529998779296875,41.119998931884766,-0.6264587242641113,0.0226609273502912,-1.5103366340460835,-1.528975417846377,-1.0840118175070037,0.1750387040500867,-0.8268840383270962,-0.006164394120245054,-0.007961443304718707
2020-11-13,42.779998779296875,40.130001068115234,-0.1510478515245004,-0.0167554353320885,-2.6214021913762022,-1.7103652142066987,-1.5577876511399198,0.7550451056346505,-1.0595579092276062,-0.017229497381853975,-0.024075824160634363
2020-11-16,43.81999969482422,41.34000015258789,-0.6058682101566205,0.2460353943061845,-2.092872087523729,-1.4684475266256871,-0.1847223136191975,1.0178348908940076,-1.015222204657884,0.024310447526956214,0.03015198236398864
2020-11-17,43.75,41.43000030517578,-0.4519059478310031,0.2386127192334197,-2.497875268425978,-1.4254899017146128,-0.4401159144370218,1.4433826846779616,-0.866868239418339,-0.0015974371362783568,0.0021770718978155745
2020-11-18,44.34000015258789,41.81999969482422,-0.3696387232839032,0.0344284829352058,-2.561688443115824,-1.4547372345915623,0.3181058982406637,1.1844384916313753,-1.1118652455782532,0.013485717773437544,0.009413453699630203
2020-11-19,44.20000076293945,41.7400016784668,-0.5843136659232876,0.4172280847859887,-2.586634664205807,-1.4920855273989784,0.040461082969129,0.9928581331242722,-1.130011989810889,-0.0031574061607274606,-0.0019129128871639978
2020-11-20,44.959999084472656,42.150001525878906,-0.6920293955536758,0.5279960615739585,-2.6115774107742857,-1.375044251889709,-0.5670817910596698,0.5369303769664493,-1.0245165110096752,0.017194531864588525,0.00982270797616236
2020-11-23,46.060001373291016,43.060001373291016,-0.3422395960337877,0.0552789027784259,-2.8862233308037486,-1.3523124941051996,0.067627162668636,0.9374551407042399,-0.810493259210318,0.024466243576910074,0.02158955668965734
2020-11-24,47.86000061035156,44.90999984741211,-0.1620323079121666,0.2893207139410662,-2.85779331424117,-1.2531128179715263,-0.5591254493132237,0.9501922091600526,-0.6310224406923468,0.03907944384266382,0.0429632702071534
2020-11-25,48.61000061035156,45.709999084472656,-0.6235865127793224,0.4943965806151449,-2.7013344713769443,-1.5809353964142865,-1.183021895276817,1.6200454887746314,-0.8975639689320004,0.015670706026647663,0.01781338765928875
2020-11-27,48.18000030517578,45.529998779296875,-0.5660643590306825,0.476837080220844,-2.9719907515056394,-1.451021676496698,-0.5480005481551506,-0.8412595188487572,-1.0320164189568422,-0.008845922645066007,-0.0039378759304531386
2020-11-30,47.59000015258789,45.34000015258789,-0.2418168887620622,-0.0030775185536437,-3.0743073667653653,-1.3766531815261691,-0.730895844453231,-0.071440275882287,-0.9296061065885401,-0.012245748211929919,-0.004173042648869529
2020-12-01,47.41999816894531,44.54999923706055,-0.3630064595245266,0.1256903569811099,-3.151769860632454,-1.2625716528691713,-0.577084948179808,1.5618173992889033,-0.8087520913345048,-0.0035722206996743333,-0.017423928382634846
2020-12-02,48.25,45.279998779296875,-0.4010789536296814,-0.0778569788361365,-2.2786040255076214,-1.183551428502811,-0.0277781659827842,1.4934354933439329,-0.8530246498437974,0.017503202511683025,0.016386073058090034
2020-12-03,48.709999084472656,45.63999938964844,-0.4461088493123331,-0.0591934344440625,-2.225225734736404,-1.3007646586702712,-0.5238627404082677,0.8703411391774544,-0.971750445931635,0.00953365978181675,0.007950543729170034
2020-12-04,49.25,46.2599983215332,-0.835075101669833,0.4035238235479858,-2.5033089945724387,-1.5312076494603055,-0.3631652376968097,0.6309433031315631,-0.992303862617655,0.011086038301722834,0.013584551712886084
2020-12-07,48.790000915527344,45.7599983215332,-0.5265162283845753,0.270489566976816,-1.6851161748472585,-1.3705826444181928,-0.4163657839489374,1.065333238439826,-0.9994997703559872,-0.009340082933454896,-0.01080847423566067
2020-12-08,48.84000015258789,45.599998474121094,-0.3560414273663458,0.2638466039991134,-1.620381314342905,-1.0303030776435933,0.245493298347677,0.5410185849695134,-0.8519254470976491,0.001024784507528853,-0.0034965002902287434
2020-12-09,48.86000061035156,45.52000045776367,-0.0003584242249799,0.3441820045584314,-2.813176172248148,-1.5134581273115155,-0.1070340482282644,1.0803424027071675,-0.8568405042017448,0.00040950978094156376,-0.0017543425226828058
2020-12-10,50.25,46.779998779296875,-0.2888081130823335,0.3358685813022279,-2.031121757770598,-1.177369599025582,-0.0751042092884674,1.3079425488145917,-0.925795625019356,0.028448615887940676,0.027680103446007465
2020-12-11,49.970001220703125,46.56999969482422,-0.2436634555896893,0.3566633417890983,-1.7189680515592118,-1.4791475968275642,0.0932393518943207,1.6535490190611242,-1.0352695924439277,-0.005572115010883061,-0.00448907845131441
2020-12-14,50.290000915527344,46.9900016784668,-0.1495575693206716,0.3577644712792611,-2.5955599425062927,-1.447194204892247,-1.5091193742732711,1.6372909331541945,-0.9597032943919354,0.006403836041765754,0.009018724208607942
2020-12-15,50.7599983215332,47.619998931884766,-0.2927556858554498,0.3360596116788442,-1.7588415014806074,-1.178260584835625,-0.7811187399201756,1.7248361459547672,-0.7394749951116794,0.009345742641669874,0.013407048966049828
2020-12-16,51.08000183105469,47.81999969482422,-0.4012744993202491,0.321706517681692,-2.37936285290091,-1.265245464444496,-0.1050092760626275,1.876311417198016,-0.8411141109249127,0.0063042458649122946,0.004199932117292304
2020-12-17,51.5,48.36000061035156,-0.3418644505910846,0.3137811981298276,-2.2249880638068724,-1.151339014269518,0.0707391392792087,1.6370597075741269,-0.9024626003717772,0.008222360099642056,0.011292365515966019
2020-12-18,52.2599983215332,49.099998474121094,-0.2403143450752681,0.5557757701205192,-1.8168373858774811,-1.2692007727074903,-0.033189024907988,0.4761124359724891,-0.9760653710637296,0.014757248961809744,0.01530185803205164
2020-12-21,50.90999984741211,47.7400016784668,-1.511895814967383,0.2503922393284834,-3.1361076732370314,-1.3318369949521454,-1.3712878487146232,0.9084012317239144,-0.926366472087235,-0.02583234821048286,-0.027698509937247873
2020-12-22,50.08000183105469,47.02000045776367,-0.8950447368762503,0.164701835295609,-2.8482471337856,-1.5424681501385302,-0.4937463442933567,0.9013331467947264,-0.8307418580602494,-0.016303241383718303,-0.015081717540615047
2020-12-23,51.20000076293945,48.119998931884766,-0.5739389069380831,0.1875562031974324,-3.461334717143338,-1.3726451971759046,-0.3333269264960384,0.7152480034282807,-1.091532890084091,0.022364195106523654,0.023394267618290998
2020-12-24,51.290000915527344,48.22999954223633,-0.5480873477681836,0.133316466267501,-2.462906065290292,-1.1039122013909686,0.2107571874720495,0.8490975848400812,-1.0185305080566271,0.001757815454038747,0.0022859645218877844
2020-12-28,50.86000061035156,47.619998931884766,-0.903635368406482,-0.4641947557756642,-2.5307831037018382,-1.3745724653299611,-2.371190912202657,1.5458806511089749,-1.2878828929224813,-0.008383706326774543,-0.012647742403923634
2020-12-29,51.09000015258789,48.0,-0.8115056635644134,-0.0864219099462793,-4.19981923734513,-1.3815573493771025,-0.2391352393718116,1.164397177423775,-1.2148997295572574,0.004522208798194871,0.007979863012151256
2020-12-30,51.34000015258789,48.400001525878906,-0.4383210677089403,0.0941507291947033,-2.71193378289126,-1.0657105674845146,-2.447424118552525,0.9971834799434482,-1.1258514648576414,0.004893325489397915,0.008333365122477288
2020-12-31,51.79999923706055,48.52000045776367,-0.6890795848906948,0.1420190165357652,-3.135901659620836,-0.6328456167408567,-1.73743073453241,-0.0212398683538424,-1.2869113356682589,0.008959857481602773,0.0024793166963146263
2021-01-04,51.09000015258789,47.619998931884766,-0.628296056485963,-0.0349102830403221,-4.445632990927536,-1.5503799919152326,0.279617727191013,1.0561626816175895,-1.3526842895995637,-0.013706546234168338,-0.018549083210795736
2021-01-05,53.599998474121094,49.93000030517578,-0.4534681371925378,-0.3169937972132381,-2.866997818999761,-1.2740000802908626,0.754472801394317,0.4684874148361754,-1.098622392378646,0.049128955060417256,0.048509059745994954
2021-01-06,54.29999923706055,50.630001068115234,-0.4058239764859516,-0.481342938184098,-3.0413711358141766,-1.1633889179857428,0.5261697711814022,0.76414434805064,-1.3323692436330914,0.01305971609826484,0.014019642672962185
2021-01-07,54.380001068115234,50.83000183105469,-0.7084467942888648,-0.0651747964604853,-2.856035838315244,-1.1758985985051738,0.1568560654227715,0.839196063006145,-2.449664481094713,0.0014733302427025752,0.003950242123644809
2021-01-08,55.9900016784668,52.2400016784668,-0.725631151709698,-0.2220967698760649,-3.0459714549504127,-1.367857844407974,-0.036663992387996,0.2353994255947756,-1.9445450647483056,0.029606483610305823,0.027739519902017173
2021-01-11,55.65999984741211,52.25,-0.636072727041453,-0.1277539444119811,-3.176540317289161,-1.4483600259328098,-0.2222908392612532,0.2629327715382251,-1.7212603359601244,-0.005893942153275655,0.0001913920599532215
2021-01-12,56.58000183105469,53.209999084472656,-0.4925528685302991,-0.2531314881675381,-2.3934646093055707,-1.565868666429428,-0.1590026266479416,0.4135630258039,-1.5429439978606383,0.01652896130371362,0.018373188219572345
2021-01-13,56.060001373291016,52.90999984741211,-0.91007450586127,-0.1068938778330204,-3.2765289429586733,-1.6718939299291984,-0.054702160515304,0.9888138040242744,-1.8745765796365808,-0.009190534481005708,-0.005638023721524332
2021-01-14,56.41999816894531,53.56999969482422,-0.748729928912267,-0.3421721239114727,-2.265979989172831,-1.6545586708976483,-0.0249108160262988,0.7292335470758781,-1.6571921506476408,0.006421633728782128,0.01247400962607248
2021-01-15,55.099998474121094,52.36000061035156,-0.645654357428494,-0.2551299754046057,-1.976155124845292,-1.356446562751578,-0.9595233514454076,-0.3146554142152894,-1.476357378490306,-0.023395954230122085,-0.022587252032214677
2021-01-19,55.900001525878906,52.97999954223633,-0.6034342744580578,-0.1917327040601986,-1.5995597712983334,-1.7742566042045047,0.0520985217745221,-0.2174667523171061,-1.0495313237935766,0.014519112049223626,0.011841079538914112
2021-01-20,56.08000183105469,53.2400016784668,-0.4665894828802186,-0.2644813567883035,-1.3517731910179955,-1.2572116260246031,0.2131757432796264,0.9319184968744662,-0.652527426788431,0.0032200411495955095,0.0049075526326343155
2021-01-21,56.099998474121094,53.130001068115234,-0.316383597318681,-0.1115826104893997,-7.575274994065366,-1.4697574859875882,0.0623399870595285,0.4584887950124694,-0.6114939050784901,0.0003565735095132361,-0.002066127101495785
2021-01-22,55.40999984741211,52.27000045776367,-0.536127119096174,-0.248530594267992,-5.328349677783662,-1.7022809508518757,-0.4814397268694078,-1.0381425104963249,-0.8662943250726818,-0.012299441095836805,-0.01618672300136037
2021-01-25,55.880001068115234,52.77000045776367,-0.8488466076989107,-0.4323117986485359,-2.4441036665097275,-1.7473857940862825,-0.1095704358257645,1.1517130351167877,-1.0384270791096104,0.008482245479108697,0.009565716388390433
2021-01-26,55.90999984741211,52.61000061035156,-0.7929887859320033,-0.1782833275629468,-2.1996169624420423,-1.5464294862007195,-0.3134391672283883,0.6436574713444307,-1.1310445983455704,0.00053684285475053,-0.003032022854352112
2021-01-27,55.810001373291016,52.849998474121094,-0.7122445830303517,-0.1684389210006045,-1.9983526687513649,-1.794828574158077,0.4043500896876398,0.3660725601866005,-1.0591886166296527,-0.001788561516616105,0.004561829708899623
2021-01-28,55.529998779296875,52.34000015258789,-0.6764005923393412,-0.3081064835693155,-3.6484161235247807,-1.9574444563307,0.2139608449554715,0.0958129761590197,-0.9860343094947726,-0.0050170683946290096,-0.00964992121585273
2021-01-29,55.880001068115234,52.20000076293945,-0.7578545069572233,-0.4473149339208148,-2.628920690001044,-1.5308871454224946,-0.0110758111157118,-0.828020482958079,-1.02198363293463,0.006302940689940195,-0.0026748068253782398
2021-02-01,56.349998474121094,53.54999923706055,-0.3876315154138718,-0.0590748537123815,-1.6102405849736738,-1.8536199729733769,0.1504761750041221,0.5788771271673572,-1.031771076430426,0.008410833876558943,0.025862039356128852
2021-02-02,57.459999084472656,54.7599983215332,-0.4750995760987334,-0.277048182606961,-2.403254102207311,-2.2178921721999427,-0.3323619707403674,0.6249581032733782,-1.0809388952453054,0.01969832547309358,0.022595688173889794
2021-02-03,58.459999084472656,55.689998626708984,-0.4632458766970077,-0.0789268559790095,-2.1823830678550187,-1.6912163378886012,-0.3832457952134064,0.6094246978322887,-0.8126217717692354,0.017403411345863207,0.01698320550915855
2021-02-04,58.84000015258789,56.22999954223633,-0.5163992522922268,0.0868882145896366,-2.8714267822555906,-1.783188864385599,-0.6302042596713874,-0.0254212151799629,-1.080070017226215,0.006500189429803793,0.009696551065604853
2021-02-05,59.34000015258789,56.849998474121094,-0.8089052294315646,0.1533539222109386,-2.80158804057328,-2.0789345555483854,-0.8205397694048971,0.0223212258548019,-1.0892130700343046,0.008497620644176918,0.011026123722783554
2021-02-08,60.560001373291016,57.970001220703125,-0.5943832483347063,0.2106252981849685,-2.406389892792797,-1.601376989489298,-0.6719263905566957,0.8078490469589129,-0.741208609839369,0.020559508216481115,0.019701016299795926
2021-02-09,61.09000015258789,58.36000061035156,-0.4889048433422745,-0.070934279178371,-1.9821835401802173,-1.4821864543532262,-0.2902147820165977,1.2606394503308005,-1.2732807006494058,0.008751630899576313,0.006727607062894991
2021-02-10,61.470001220703125,58.68000030517578,-0.623523152690702,0.305356040046037,-2.178585718014204,-1.3620198000605643,-1.2278532787887018,0.5796436412388242,-1.2489246970014345,0.0062203481284348605,0.005483202389950925
2021-02-11,61.13999938964844,58.2400016784668,-0.3846759601629026,0.1094897104888547,-2.734725970614006,-1.4852559018285112,-1.071845695648707,1.1527864213585926,-1.345444257021712,-0.005368502106740558,-0.007498272399807271
2021-02-12,62.43000030517578,59.470001220703125,-0.4996349724480196,0.2529513921767477,-2.421582931533377,-1.774738994745172,-1.2122486224872355,-0.1947675562462603,-1.3361938454063058,0.021099131966065388,0.02111949702589211
2021-02-16,63.349998474121094,60.04999923706055,-0.5423033113130533,-0.0265779412976435,-4.000479680955135,-1.5390684674590047,-0.5953140134254402,0.0290968831004561,-1.2622013790746738,0.014736475483711375,0.00975278299061988
2021-02-17,64.33999633789062,61.13999938964844,-0.2892111613977203,-0.0518762887207186,-2.1348998119754774,-1.5425258304913083,-0.3060837683054061,-0.4595433207662797,-1.2624766696455831,0.015627433111524924,0.018151543154644845
2021-02-18,63.93000030517578,60.52000045776367,-0.7183044807278984,0.2924078102085176,-2.960597174713597,-1.5662519374071664,-0.0926859337334793,0.5010849746815536,-1.2077527903811909,-0.006372335344280944,-0.010140643409782824
2021-02-19,62.90999984741211,59.2400016784668,-0.4798930908503035,0.2047377752186115,-2.7300765125671416,-1.3397729298804504,-0.1809736668816245,0.2049948422715616,-0.9875148816136312,-0.015954957811584625,-0.021150012716708022
2021-02-22,65.23999786376953,61.4900016784668,-0.6049952903557976,0.3981674441361405,-2.300992802055437,-1.7087111424706414,0.2103065352752279,0.0712265700803018,-1.2779735176586913,0.03703700559543499,0.037981092779372005
2021-02-23,65.37000274658203,61.66999816894531,-0.9144040041960392,0.2197188005686239,-2.4112021405392663,-1.4542699777534085,-0.1637926001302133,0.2144614885335867,-1.296513577183678,0.001992717459678106,0.0029272480983124627
2021-02-24,67.04000091552734,63.220001220703125,-0.6082812804684304,0.0898522695717519,-3.4273467104802458,-1.7053898502219866,0.3720566318678755,1.508693058675916,-1.160545046608464,0.02554685786719868,0.025133826784161206
2021-02-25,66.87999725341797,63.529998779296875,-0.5733315125840986,0.3278338485800173,-2.7178889791279643,-1.88925558400894,0.4145931676512292,0.8585971010005513,-1.0580625397175587,-0.002386689438011569,0.004903472834673517
2021-02-26,66.12999725341797,61.5,-0.3384665003597311,0.3696691026269301,-3.881736505395738,-1.7360569246400086,-0.5921935444815758,-0.245135308134366,-1.140094891937514,-0.011214115293069482,-0.03195338923819424
2021-03-01,63.689998626708984,60.63999938964844,-0.6954293595206444,0.2095345525722931,-2.49364418389728,-1.731250162851404,-1.237672070368514,-0.3078248461126175,-0.4880973354181591,-0.03689700178511457,-0.013983749761814046
2021-03-02,62.70000076293945,59.75,-0.6593537454651907,0.219244247839685,-1.6667754240796837,-1.517421315607127,-1.1382529519040767,0.5905750145179651,-1.1533246012494698,-0.01554400824487323,-0.014676771085198381
2021-03-03,64.06999969482422,61.279998779296875,-0.5910887621978693,0.2774221516079785,-3.6490987296830153,-1.6899573440090374,-0.9042401028573572,0.6647231334435729,-1.101035624679912,0.021850062443612206,0.02560667413049167
2021-03-04,66.73999786376953,63.83000183105469,-0.0266850589415205,0.4377970527586333,-2.1174962181556123,-1.2965737961580666,-1.0379326668463225,0.3929403262884899,-1.090184055315692,0.04167314158986968,0.04161232216961652
2021-03-05,69.36000061035156,66.08999633789062,-0.2233366443539827,0.6785764661601756,-1.8102690052718928,-1.1661508372218337,-1.0946073281849915,0.2120570998905725,-1.1277991615859368,0.039256859910754116,0.035406461569869485
2021-03-08,68.23999786376953,65.05000305175781,-0.0074407387534026,0.8187494285504384,-1.0582696881209068,-0.7101636783297685,-1.064777484473136,1.3379704747932886,-0.8588729881887938,-0.01614767498163594,-0.01573601670085989
2021-03-09,67.5199966430664,64.01000213623047,-0.220999243720867,0.6062271203504215,-1.3039035378594224,-1.2762480943106287,-0.2522593729366814,0.8079508911370888,-0.927979430052424,-0.010551014701678296,-0.01598771509203245
2021-03-10,67.9000015258789,64.44000244140625,-0.3371877151496559,0.4902562468579253,-2.2905151921961875,-1.5932276038458943,-0.1678302393939226,0.0412262109816034,-0.9269439453830836,0.005628034681656402,0.006717704902752919
2021-03-11,69.62999725341797,66.0199966430664,-0.2956531601324247,0.4119398201522626,-1.8983765904877803,-1.314245947534977,-0.1571140602354144,0.6190198730645383,-0.954434679722548,0.025478581570866465,0.024518841430783755
2021-03-12,69.22000122070312,65.61000061035156,-0.5808315168871985,0.2869777256826767,-2.1246807128857363,-1.4161589846077296,-0.777955391234538,0.6893694171801744,-0.9054663348955234,-0.005888209807371703,-0.006210179545016681
2021-03-15,68.87999725341797,65.38999938964844,-0.2216775842842689,-0.4787851907567957,-2.352592281300934,-1.2585228628309355,-0.709774535211491,0.62344816657912,-0.5996852579908734,-0.004911932408106723,-0.0033531659603187602
2021-03-16,68.38999938964844,64.80000305175781,-0.0843458745817243,-0.0777124364516273,-2.7833507134869566,-1.512344592095901,-0.6809795953933366,0.2508531605353759,-0.8006407832212667,-0.007113790408074028,-0.009022730438869253
2021-03-17,68.0,64.5999984741211,-0.300265120360443,0.1176812124102101,-2.115304076509412,-1.6136095105243302,-0.250399377741374,0.7209629560189273,-1.2632915363564206,-0.005702579223994975,-0.0030864902502700797
2021-03-18,63.279998779296875,60.0,-0.4207551680965726,0.2272627736080534,-1.8940181501274285,-1.318842684705254,-0.1536647243575732,0.7420930797812997,-1.4111806095631911,-0.06941178265739889,-0.07120740840208939
2021-03-19,64.52999877929688,61.41999816894531,-0.518448468394669,0.3089292498859023,-1.805567769796516,-1.4082489523186483,-1.851971285825528,0.4082093799754291,-1.2566304780377109,0.019753476992938168,0.023666636149088482
2021-03-22,64.62000274658203,61.54999923706055,-0.9158422892486277,0.0773829589247269,-1.534097650946901,-1.4538906223889123,-0.4798802261828212,1.0513564205513295,-1.244709624124854,0.0013947616455562972,0.002116591859179895
2021-03-23,60.790000915527344,57.7599983215332,-0.7552615444050746,0.4008400828899855,-1.5480540398351552,-1.39658307131876,-0.5999086907397878,0.7722632577657496,-1.4492218574738294,-0.059269601799224136,-0.061575970146321324
2021-03-24,64.41000366210938,61.18000030517578,-0.6109040699126215,0.0766392596648581,-1.7501076733709966,-1.3853844873374133,-0.2406267816105713,0.1033945745872902,-1.2263795519828775,0.059549312256341524,0.05921056237925115
2021-03-25,61.95000076293945,58.560001373291016,-0.6241303896213625,0.2234566881096547,-1.9829040839823209,-1.32251588972765,-0.378732333039899,0.5102611250702854,-1.1070966542683092,-0.038192870040420046,-0.042824434763252484
2021-03-26,64.56999969482422,60.970001220703125,-0.5914472575305963,0.2509587976949308,-2.355129519044653,-1.358989111600553,-2.2860198658425634,-1.0294292518220294,-1.3499045165288908,0.04229215334331582,0.041154368013920584
2021-03-29,64.9800033569336,61.560001373291016,-0.7365305854173352,-0.0555096671570196,-1.944611396747191,-1.5405036096027318,0.6285986216354446,0.4400909484566761,-1.31917031135205,0.006349754747516867,0.009676892582832108
2021-03-30,64.13999938964844,60.54999923706055,-0.7052577275578692,0.2478263059490206,-1.8093270569661648,-1.5623102168419838,0.3763421581442315,0.5220559327238745,-1.207570310089527,-0.012927114864415001,-0.01640679197042183
2021-03-31,63.540000915527344,59.15999984741211,-0.4318886209257,0.4088053036650404,-1.6920636682291368,-1.7034347282084668,0.825578519335648,1.6198961382965893,-1.2544399714882273,-0.009354513249620111,-0.022956224726055297
2021-04-01,64.86000061035156,61.45000076293945,-0.391293529603387,0.1696238756323861,-1.8860817666720184,-1.7117778488244697,-0.0397298067480492,0.3833501172246136,-1.1079245775230764,0.020774310289656484,0.0387086024583132
2021-04-05,62.150001525878906,58.650001525878906,-0.5209235727785984,-0.2303163241014811,-1.6158405407457628,-1.675860430698783,-0.0465279311041084,0.3888245859214901,-1.144528630815839,-0.04178228583057009,-0.04556548742549782
2021-04-06,62.7400016784668,59.33000183105469,-0.7089220157443354,0.3988836029875084,-2.2912403916941417,-1.715473941045209,0.1232073422344021,0.7050645361091263,-1.033847248574869,0.00949316392763433,0.011594207800246004
2021-04-07,63.15999984741211,59.77000045776367,-0.5557933582576803,0.0964779153502284,-2.70945598865961,-1.5092169881890158,-0.2745051265247931,1.3396709567915612,-1.0865132086126874,0.006694264547485007,0.007416123599016666
2021-04-08,63.20000076293945,59.599998474121094,-0.5385806526649581,0.2966733342342693,-2.224800144769884,-1.4171847888826283,-0.057798977860149,1.0223716734079418,-1.2457050135986245,0.0006333267198224135,-0.0028442694050623274
2021-04-09,62.95000076293945,59.31999969482422,-0.3986773444500135,0.2912436036320492,-2.240971003914352,-1.4270808498625418,-0.6396514841216332,0.4184380461108689,-1.2784457171287973,-0.003955696154779198,-0.004697966215862492
2021-04-12,63.279998779296875,59.70000076293945,-0.8269304527389242,0.365302067230401,-1.3495276563984588,-1.345553222162638,-0.1493182210896925,0.4857045098095006,-1.359507946374749,0.00524222418360476,0.0064059519566785905
2021-04-13,63.66999816894531,60.18000030517578,-0.3616566263088114,0.1684317918408157,-2.1515944739790664,-1.601530551999113,0.1384397374274062,0.7031087797436913,-1.288034941719984,0.0061630751765442415,0.008040193234541748
2021-04-14,66.58000183105469,63.150001525878906,-0.3211943594676492,0.357422456000012,-3.044101222178156,-1.2948083219366613,-0.1899181452951987,0.5812812370998933,-1.3636054729887086,0.04570447221292229,0.04935196420143062
2021-04-15,66.94000244140625,63.459999084472656,-0.384739444479939,0.4092773192241995,-3.9479071087219406,-1.5588962758988445,-0.8862150878627376,0.5655629756609549,-1.3548500279951825,0.005407038156368005,0.004908908172657878
2021-04-16,66.7699966430664,63.130001068115234,-0.4672854812573435,0.2238466653178382,-2.1695155180033767,-1.4417312472546349,-0.4693223238377636,0.2139322815031291,-1.3555569888735313,-0.002539674217798993,-0.005200094880527084
2021-04-19,67.05000305175781,63.380001068115234,-0.3584540787638317,0.735868879594365,-2.0583924754815226,-1.918163849871123,0.0131958894104503,0.5504326835596978,-1.3335582545577112,0.004193596267321187,0.003960082302711498
2021-04-20,66.56999969482422,62.439998626708984,-0.5120230880452721,0.6885590606211232,-1.8361204211558249,-1.719066904204822,0.0161674044562896,0.8406383764336666,-1.4861187617347291,-0.007158886429327493,-0.014831215297645972
2021-04-21,65.31999969482422,61.349998474121094,-0.3362906487711664,0.3707067294171888,-1.9174956621078567,-1.850584486867226,-1.2661514229737418,0.9222280472028956,-1.4845932400472226,-0.01877722706519991,-0.01745676131584084
2021-04-22,65.4000015258789,61.43000030517578,-0.5182798688904167,0.3990382527002071,-2.386893589493011,-1.6036940441276368,-0.1051217376338843,-0.0284479037210669,-1.079553567409852,0.001224767780594771,0.0013040233585079886
2021-04-23,66.11000061035156,62.13999938964844,-0.8465503313221856,0.5066948593972964,-2.5532131934672626,-1.4821946579436902,-1.3263999797828967,0.388651662368978,-0.9970637840507864,0.010856254860968306,0.011557855786187288
2021-04-26,65.6500015258789,61.90999984741211,-0.4262401308211839,0.6802598568847482,-3.1948141356017072,-1.6098887996111697,-0.3806919449065817,-0.0744382897717444,-0.4468904595746751,-0.0069580862233517005,-0.00370131227060555
2021-04-27,66.41999816894531,62.939998626708984,-0.5072669486185479,0.5261409010787885,-2.4935462243252084,-1.1535636724988236,-0.328854709651042,0.511966281546856,-0.9272628850420452,0.011728813787808878,0.016637034111379068
2021-04-28,67.2699966430664,63.86000061035156,-0.4737274774136106,0.3936365217472204,-2.2800609609353346,-1.2628467555986522,0.3432079059765313,0.557044861860848,-0.9601337673992488,0.012797327575334139,0.014617127481985293
2021-04-29,68.55999755859375,65.01000213623047,-0.3231631819390887,0.4818685425268168,-1.8410681596270235,-1.647745383210296,0.3653151918928619,0.3695509209533836,-0.9871270205062886,0.01917646766614345,0.01800816653441273
2021-04-30,67.25,63.58000183105469,-0.6546344690367254,0.5257430501152868,-2.3583097442072654,-1.6960523763907922,-0.5423005936736793,-0.3650537875884187,-1.021613115071388,-0.019107316295835397,-0.02199661987672563
2021-05-03,67.55999755859375,64.48999786376953,-0.6144533819145656,0.0280337004940178,-3.135070213048186,-1.3020213563866,-0.1052217918587053,1.4399510780919336,-0.9997812814486956,0.004609629124070702,0.014312614131922974
2021-05-04,68.87999725341797,65.69000244140625,-0.182310065493692,-0.0747609712950705,-2.4013655595146655,-1.2789571628433336,0.2729236785260462,1.1392766423571936,-0.8561020248385632,0.019538184466028286,0.01860760765059477
2021-05-05,68.95999908447266,65.62999725341797,-0.231903353355154,0.0423198161022098,-2.581567827730471,-1.241224240410123,0.3230447770685922,1.293592392338225,-0.967150787263129,0.0011614668154000807,-0.0009134599750061367
2021-05-06,68.08999633789062,64.70999908447266,-0.2916228000942338,0.4424832212157788,-2.273722889435665,-0.969762999906259,0.2052489957727416,1.0879597407844726,-0.8294278842999953,-0.012616049276861552,-0.014017952269492095
2021-05-07,68.27999877929688,64.9000015258789,-0.4316044874288396,0.5187784521155304,-3.0018629655486504,-0.8096239475616194,-0.0594083569333999,0.1794524671698046,-1.026761603092755,0.002790460443901077,0.0029362145587148447
2021-05-10,68.31999969482422,64.91999816894531,-0.7041179561593967,0.3840670057690863,-3.3601846620808726,-1.2049133247207373,-0.3906088081540778,0.3469743802305846,-1.1790108100946342,0.0005858365003292842,0.0003081146779084776
2021-05-11,68.55000305175781,65.27999877929688,-0.2604045744547891,0.0678701055258108,-3.215079963547728,-2.4662913520971856,-1.6201942374766771,1.3085370281807482,-0.9517888446033196,0.003366559689124582,0.00554529606446863
